SND_studie	SND_dataset	SND_version	Utterance ID No	Utterance	Stance category	second stance category	third	fourth	fifth	Utterance word length			
1037	1	1.0	1467	At first sight, this may not seem so important.	uncertainty	source of knowledge				9			
1037	1	1.0	1468	‘Mirror’ subsidies and R&D funds might be employed to keep industries on a level playing field with EU competitors.	uncertainty					19			
1037	1	1.0	1469	With the flexibility of independence and a beefed-up Foreign Office, sympathetic government and appropriate policies, even these pro-EU industries might see benefits from exit.	uncertainty	prediction				24			
1037	1	1.0	1470	But, assuming Cameron has the decency to offer 16-17 year olds the vote, as looks likely, the opportunity to invigorate the political discussion and lift my generation from disenfranchisement is too good to miss.	uncertainty	source of knowledge				34			
1037	1	1.0	1471	And it could also be necessary to guarantee a positive vote in other countries.	uncertainty	prediction	necessity			14			
1037	1	1.0	1472	The move restricts public gatherings and other activities that could spread the virus.	uncertainty					13			
1037	1	1.0	1473	Probably the most stable factor that will determine the referendum outcome are the UK citizens’ preferences on EU integration.	uncertainty					19			
1037	1	1.0	1474	In the context of the UK referendum, Cameron has therefore provided the basic ingredients that could turn the referendum into a popularity test.	uncertainty	prediction				23			
1037	1	1.0	1475	On the one hand, as some Tory MPs will clearly cause internal division, this might suggest that Cameron will have a hard time convincing Conservative voters of a ‘Bremain’.	uncertainty	prediction	certainty	source of knowledge		29			
1037	1	1.0	1476	The reason why parties with a lot of constituencies may miss out on list seats is when their vote is concentrated in a relatively small number of strongholds.	uncertainty					28			
1037	1	1.0	1477	A gesture like that may well have persuaded me to vote Green on the list, but that is not what is happening.	uncertainty	contrariety				22			
1037	1	1.0	1478	I think the sheer numbers of votes that would need to be transferred wholesale for even two Greens to be elected in return for one SNP loss negates the whole thing.	uncertainty					31			
1037	1	1.0	1479	I think the difference is that you are talking about the likelihood of various events, whereas I am talking about the power of one vote.	uncertainty	contrariety				25			
1037	1	1.0	1480	So the argument from simple AMS maths doesn't necessarily always hold.	uncertainty					11			
1037	1	1.0	1481	People can argue that the models are wrong because it's all very complex, and maybe that will prove to be so.	uncertainty	prediction				21			
1037	1	1.0	1482	Quite apart from the independence issue, I have to doubt that this would be a strong coalition.	uncertainty					17			
1037	1	1.0	1483	A year before the 2011 Holyrood election, it looked like Iain Gray would be FM.	uncertainty	source of knowledge	prediction			15			
1037	1	1.0	1484	I think I can safely bet on support for indy not reaching 55-60% before next May.	uncertainty	prediction				16			
1037	1	1.0	1485	Another such issue might be the delivery of the Smith proposals.	uncertainty					11			
1037	1	1.0	1486	what is in despute is how likely is a repeat of may in 2016.as we get nearer the election, if an overwhelming victory for the snp looks likely then i will vote 1.snp/2.ssp,sg,solidarity.	uncertainty	hypotheticality				33			
1037	1	1.0	1487	But the SNP may have to buy them off with something.	uncertainty	necessity	prediction			11			
1037	1	1.0	1488	The result could be a complete and utter brain boggling mess that political scientists will pour over for years;	uncertainty	prediction				19			
1037	1	1.0	1489	I would say that's a result if you're a unionist - even if it was delivered by English and Welsh people.	uncertainty	contrariety	hypotheticality			21			
1037	1	1.0	1490	I think it might have happened before the referendum, but for Project Fear and the BBC's slavish promotion of it.	uncertainty	contrariety				20			
1037	1	1.0	1491	I don't think this can last.	uncertainty	prediction				6			
1037	1	1.0	1492	Life is rough in some of the SNP heartlands but I didn't think things had degenerated to that extent!	uncertainty	contrariety				19			
1037	1	1.0	1493	It probably wouldn't cause a war.	uncertainty					6			
1037	1	1.0	1494	Granted, his party may commit regicide in the process, but the pressure on Cameron to postpone a referendum would be immense.	uncertainty	agreement/disagreement	contrariety	hypotheticality	prediction	21			
1037	1	1.0	1495	Don't think I'll live long enough to see the repercussions that are going to occur but am sure they're going to be bad bad bad.	uncertainty	certainty	contrariety			25			
1037	1	1.0	1496	That’s why he may claim to be in opposition to Cameron but really isn’t.	uncertainty	contrariety				14			
1037	1	1.0	1497	Maybe the Southern countries could have been subsidised if they were still used to the very low standard of living they had, I don’t know.	uncertainty	hypotheticality				25			
1037	1	1.0	1498	It could even be sold as a kind of modern Marshall Plan.	uncertainty					12			
1037	1	1.0	1499	The worry is that many current European national leaders might support this agenda.	uncertainty	prediction	source of knowledge			13			
1037	1	1.0	1500	As a result, whatever happens in China, the world’s second biggest economy, may certainly have a snowball effect in all the world economy especially in the biggest trade partners.	uncertainty	prediction				29			
1037	1	1.0	1501	If those structures cannot be changed, then the EU is probably fated to unravel anyway.	uncertainty	hypotheticality				15			
1037	1	1.0	1502	The upper money elite has strong influence in polyarchy, but we cannot say it has absolute power.	uncertainty	contrariety				17			
1037	1	1.0	1503	Maybe it would not be a good idea for a weak country to be vanguard in an democratic mutation.	uncertainty					19			
1037	1	1.0	1504	It is a possible path, which implies that the dominating actors of polyarchy will be unable to unite and react efficiently.	uncertainty	prediction				21			
1037	1	1.0	1505	And if other kleroterians are convinced it is hopeless, well, maybe they are right, but let’s try.	uncertainty	volition	contrariety	necessity	hypotheticality	17			
1037	1	1.0	1506	The second risk is some experiments could be designed intentionally by mischievous minds to lead to failure.	uncertainty	prediction				17			
1037	1	1.0	1507	Vestigial upper houses are appealing in part because they are perhaps the easiest targets for meaningful near-term reform.	uncertainty					18			
1037	1	1.0	1508	Both the Russian and German governments have been criticized for this alliance, which appears to be a misfit.	uncertainty					18			
1037	1	1.0	1509	But there does not appear to be any ground for the implied charge in the protocols that the Catholic hierarchy is actively seeking to recover its lost political power and to reestablish its temporal dominion.	uncertainty					35			
1037	1	1.0	1510	I BELIEVE THIS CONSTITUTES A 'FAIR USE' OF ANY SUCH COPYRIGHTED MATERIAL AS PROVIDED FOR IN SECTION 107 OF THE US COPYRIGHT LAW.	uncertainty					23			
1037	1	1.0	1511	Any of these issues could dominate the European Council’s agenda: each could alter the fundamental character of the Union.	uncertainty	prediction				19			
1037	1	1.0	1512	And so, despite the brinkmanship of the past weeks, even if Europe’s leaders hammer out an accord with Greece they may simply buy more time rather than remove the risk of Grexit.	uncertainty	contrariety	hypotheticality			32			
1037	1	1.0	1513	And a focus on Libya makes sense at first, but smugglers could soon exploit the route of least resistance by shifting their activities to other parts of the North African coast.	uncertainty	contrariety	prediction			31			
